Node id | Latitud | Longitud
576892000 | 38.9185 | -0.6534 
576892001 | 38.9202 | -0.6549 
576892002 | 38.9242 | -0.6586 
576892003 | 38.9258 | -0.6604 
576892004 | 38.9268 | -0.6622 
576892005 | 38.9282 | -0.6641 
576892006 | 38.9289 | -0.6651 
576892007 | 38.9298 | -0.6667 
576892008 | 38.9304 | -0.6680 
576892009 | 38.9306 | -0.6683 
576892010 | 38.9321 | -0.6694 
576892011 | 38.9333 | -0.6717 
576892012 | 38.9337 | -0.6721 
576892013 | 38.9351 | -0.6791 
576892014 | 38.9368 | -0.6806 
576892015 | 38.9375 | -0.6813 
576892016 | 38.9385 | -0.6831 
576892017 | 38.9397 | -0.6846 
576892018 | 38.9405 | -0.6858 
576892019 | 38.9408 | -0.6864 
576892020 | 38.9410 | -0.6870 
576892021 | 38.9412 | -0.6881 
576892022 | 38.9413 | -0.6905 
576892023 | 38.9413 | -0.6918 
576892024 | 38.9418 | -0.6935 
576892025 | 38.9420 | -0.6942 
576892026 | 38.9425 | -0.6948 
576892027 | 38.9433 | -0.6955 
576892028 | 38.9447 | -0.6966 
576892029 | 38.9452 | -0.6970 
576892030 | 38.9457 | -0.6976 
576892031 | 38.9468 | -0.6989 
576892039 | 38.9399 | -0.7102 
576892038 | 38.9297 | -0.7211 
576892037 | 38.9251 | -0.7276 
576892036 | 38.9245 | -0.7390 
576892035 | 38.9230 | -0.7457 
576892034 | 38.9213 | -0.7529 
576892033 | 38.9210 | -0.7544 
576892032 | 38.9200 | -0.7608 
576891841 | 38.9169 | -0.7636 
577068009 | 38.9169 | -0.7644 
577068007 | 38.9168 | -0.7666 
577068006 | 38.9170 | -0.7671 
577068004 | 38.9173 | -0.7676 
577068002 | 38.9178 | -0.7679 
577068000 | 38.9186 | -0.7682 
577067998 | 38.9192 | -0.7686 
577067996 | 38.9198 | -0.7691 
577067994 | 38.9201 | -0.7695 
577067993 | 38.9201 | -0.7699 
577067991 | 38.9201 | -0.7705 
577067989 | 38.9198 | -0.7709 
577067987 | 38.9195 | -0.7713 
577067985 | 38.9190 | -0.7714 
577067984 | 38.9181 | -0.7714 
577067982 | 38.9178 | -0.7715 
577067980 | 38.9176 | -0.7718 
577067979 | 38.9175 | -0.7722 
577067977 | 38.9175 | -0.7729 
577067975 | 38.9177 | -0.7741 
577067973 | 38.9192 | -0.7822 
577067972 | 38.9192 | -0.7840 
577067970 | 38.9192 | -0.7851 
577067968 | 38.9189 | -0.7878 
577067966 | 38.9184 | -0.7914 
577067964 | 38.9178 | -0.7940 
577067963 | 38.9165 | -0.7994 
577067961 | 38.9157 | -0.8022 
577067959 | 38.9144 | -0.8065 
577067957 | 38.9134 | -0.8097 
577067955 | 38.9124 | -0.8132 
577067949 | 38.9137 | -0.8173 
577067947 | 38.9156 | -0.8246 
577067946 | 38.9162 | -0.8264 
577067944 | 38.9172 | -0.8360 
577067942 | 38.9149 | -0.8425 
577067940 | 38.9107 | -0.8525 
577067938 | 38.9105 | -0.8571 
577067936 | 38.9102 | -0.8601 
577067935 | 38.9101 | -0.8610 
577067933 | 38.9100 | -0.8618 
577067931 | 38.9097 | -0.8631 
577067929 | 38.9065 | -0.8740 
577067927 | 38.9059 | -0.8765 
577067925 | 38.9042 | -0.8826 
577067924 | 38.9027 | -0.8877 
577067922 | 38.9025 | -0.8884 
577067920 | 38.9024 | -0.8891 
577067918 | 38.9023 | -0.8919 
577067916 | 38.9020 | -0.8938 
577067915 | 38.9018 | -0.8966 
577067913 | 38.9017 | -0.8989 
577067911 | 38.9016 | -0.8993 
577067909 | 38.9004 | -0.9021 
576798764 | 38.9000 | -0.9027 
576798763 | 38.8966 | -0.9087 
576798762 | 38.8962 | -0.9101 
576798761 | 38.8930 | -0.9206 
1090861571 | 38.8918 | -0.9245 
577015409 | 38.8951 | -0.9320 
577015408 | 38.8987 | -0.9388 
577015407 | 38.8996 | -0.9409 
577015406 | 38.9083 | -0.9467 
577015405 | 38.9112 | -0.9500 
577015404 | 38.9115 | -0.9505 
577015403 | 38.9158 | -0.9519 
577015402 | 38.9162 | -0.9518 
577015401 | 38.9195 | -0.9534 
577015400 | 38.9196 | -0.9538 
577015399 | 38.9201 | -0.9565 
577015398 | 38.9220 | -0.9560 
577015397 | 38.9228 | -0.9559 
577015396 | 38.9233 | -0.9560 
577015395 | 38.9237 | -0.9561 
577015394 | 38.9253 | -0.9569 
577015393 | 38.9262 | -0.9573 
577015392 | 38.9270 | -0.9580 
577015391 | 38.9280 | -0.9586 
577015390 | 38.9282 | -0.9586 
577015389 | 38.9321 | -0.9576 
577015388 | 38.9331 | -0.9575 
577015387 | 38.9385 | -0.9585 
577015386 | 38.9446 | -0.9594 
577015385 | 38.9438 | -0.9646 
577015384 | 38.9429 | -0.9706 
577015383 | 38.9428 | -0.9716 
577015382 | 38.9427 | -0.9756 
577015381 | 38.9428 | -0.9773 
577015380 | 38.9438 | -0.9793 
577015379 | 38.9456 | -0.9836 
577015378 | 38.9473 | -0.9872 
577015377 | 38.9477 | -0.9878 
577015376 | 38.9473 | -0.9918 
577015375 | 38.9494 | -0.9988 
577015374 | 38.9495 | -0.9993 
577015373 | 38.9491 | -1.0009 
577015372 | 38.9482 | -1.0036 
577015371 | 38.9476 | -1.0048 
577015370 | 38.9461 | -1.0071 
577015369 | 38.9457 | -1.0074 
577015368 | 38.9430 | -1.0092 
577015367 | 38.9404 | -1.0119 
577015366 | 38.9394 | -1.0130 
577015365 | 38.9392 | -1.0134 
577015364 | 38.9382 | -1.0159 
577015363 | 38.9362 | -1.0244 
577015362 | 38.9357 | -1.0264 
577015361 | 38.9355 | -1.0283 
577015360 | 38.9344 | -1.0346 
577015359 | 38.9343 | -1.0363 
577015358 | 38.9346 | -1.0370 
577015357 | 38.9357 | -1.0393 
577015356 | 38.9368 | -1.0426 
577015355 | 38.9345 | -1.0542 
577015354 | 38.9347 | -1.0600 
577015353 | 38.9341 | -1.0674 
577015352 | 38.9340 | -1.0699 
577015351 | 38.9328 | -1.0758 
577015350 | 38.9319 | -1.0842 
577015349 | 38.9317 | -1.0867 
577015348 | 38.9317 | -1.0881 
577015347 | 38.9314 | -1.0911 
577015346 | 38.9312 | -1.0922 
577015345 | 38.9303 | -1.0957 
577015344 | 38.9298 | -1.0981 
577015343 | 38.9286 | -1.1051 
577015342 | 38.9285 | -1.1059 
577015341 | 38.9289 | -1.1126 
577015340 | 38.9289 | -1.1148 
577015339 | 38.9294 | -1.1232 
577015338 | 38.9294 | -1.1270 
577015337 | 38.9295 | -1.1291 
577015336 | 38.9294 | -1.1299 
577015335 | 38.9289 | -1.1321 
577015334 | 38.9283 | -1.1354 
577015333 | 38.9276 | -1.1383 
576378380 | 38.9294 | -1.1467 
576378507 | 38.9310 | -1.1474 
576378506 | 38.9331 | -1.1486 
576378504 | 38.9392 | -1.1527 
576378502 | 38.9397 | -1.1545 
576378500 | 38.9438 | -1.1559 
576378498 | 38.9449 | -1.1562 
576378496 | 38.9455 | -1.1565 
576378495 | 38.9471 | -1.1570 
576378493 | 38.9489 | -1.1581 
576378491 | 38.9548 | -1.1609 
576378489 | 38.9569 | -1.1629 
576378488 | 38.9594 | -1.1656 
576378486 | 38.9677 | -1.1748 
576378484 | 38.9752 | -1.1820 
576378483 | 38.9804 | -1.1869 
576378482 | 38.9812 | -1.1875 
576378481 | 38.9825 | -1.1883 
576378480 | 38.9852 | -1.1908 
576378479 | 38.9882 | -1.1933 
576378478 | 38.9887 | -1.1939 
576378477 | 38.9891 | -1.1948 
576378476 | 38.9899 | -1.1966 
576378475 | 38.9930 | -1.2018 
576378473 | 38.9936 | -1.2022 
576378472 | 38.9985 | -1.2046 
576378471 | 38.9993 | -1.2050 
576378470 | 39.0001 | -1.2057 
576378469 | 39.0051 | -1.2086 
576378468 | 39.0103 | -1.2129 
576378467 | 39.0118 | -1.2143 
576378466 | 39.0247 | -1.2265 
576378465 | 39.0247 | -1.2277 
576378464 | 39.0272 | -1.2321 
576378463 | 39.0306 | -1.2395 
576378462 | 39.0341 | -1.2456 
576378461 | 39.0385 | -1.2517 
576378460 | 39.0395 | -1.2520 
576378459 | 39.0413 | -1.2593 
576378458 | 39.0451 | -1.2639 
576378457 | 39.0510 | -1.2668 
576378456 | 39.0516 | -1.2682 
576378455 | 39.0525 | -1.2705 
576378454 | 39.0535 | -1.2747 
576378453 | 39.0542 | -1.2793 
576378452 | 39.0546 | -1.2815 
576378451 | 39.0550 | -1.2835 
576378450 | 39.0547 | -1.2893 
576378449 | 39.0505 | -1.2977 
576378448 | 39.0506 | -1.3112 
576378447 | 39.0502 | -1.3219 
576378446 | 39.0481 | -1.3337 
576378445 | 39.0464 | -1.3406 
576378444 | 39.0452 | -1.3474 
576378443 | 39.0452 | -1.3489 
576378442 | 39.0433 | -1.3604 
576378441 | 39.0432 | -1.3646 
576378440 | 39.0420 | -1.3677 
576378439 | 39.0408 | -1.3724 
576378438 | 39.0401 | -1.3726 
576378437 | 39.0398 | -1.3740 
576378436 | 39.0325 | -1.3884 
576378381 | 39.0327 | -1.3901 
576798704 | 39.0330 | -1.3913 
576798703 | 39.0327 | -1.3963 
576798702 | 39.0332 | -1.3973 
576798701 | 39.0338 | -1.3989 
576798700 | 39.0312 | -1.4079 
576798698 | 39.0307 | -1.4143 
576798740 | 39.0259 | -1.4293 
576798739 | 39.0256 | -1.4394 
576798738 | 39.0252 | -1.4476 
576798737 | 39.0245 | -1.4570 
576798736 | 39.0239 | -1.4627 
576798735 | 39.0235 | -1.4654 
576798734 | 39.0248 | -1.4762 
576798733 | 39.0249 | -1.4778 
576798732 | 39.0255 | -1.4897 
576798731 | 39.0255 | -1.5061 
576798730 | 39.0259 | -1.5088 
576798729 | 39.0263 | -1.5121 
576798728 | 39.0267 | -1.5171 
576798727 | 39.0270 | -1.5209 
576798726 | 39.0281 | -1.5264 
576798725 | 39.0329 | -1.5448 
576798724 | 39.0367 | -1.5540 
576798723 | 39.0405 | -1.5599 
576798722 | 39.0446 | -1.5734 
576998857 | 39.0450 | -1.5758 
576998856 | 39.0455 | -1.5768 
576998855 | 39.0465 | -1.5799 
576998854 | 39.0470 | -1.5804 
576998853 | 39.0477 | -1.5832 
576998852 | 39.0479 | -1.5835 
576998851 | 39.0487 | -1.5862 
576998850 | 39.0487 | -1.5876 
576998849 | 39.0491 | -1.5910 
576998848 | 39.0499 | -1.5937 
576998847 | 39.0503 | -1.5960 
576998846 | 39.0506 | -1.5967 
576998845 | 39.0511 | -1.5978 
576998844 | 39.0513 | -1.5992 
576998843 | 39.0520 | -1.6007 
576998842 | 39.0538 | -1.6048 
576998841 | 39.0539 | -1.6057 
576998840 | 39.0547 | -1.6068 
576998839 | 39.0562 | -1.6100 
576998838 | 39.0564 | -1.6109 
576998837 | 39.0570 | -1.6121 
576998836 | 39.0571 | -1.6160 
576300610 | 39.0590 | -1.6201 
576300609 | 39.0595 | -1.6222 
576300607 | 39.0596 | -1.6229 
576300606 | 39.0604 | -1.6246 
576300605 | 39.0612 | -1.6258 
576300603 | 39.0614 | -1.6267 
576300602 | 39.0650 | -1.6348 
576300600 | 39.0685 | -1.6440 
576300599 | 39.0692 | -1.6483 
576300598 | 39.0722 | -1.6573 
576300597 | 39.0728 | -1.6581 
576300595 | 39.0735 | -1.6595 
576300594 | 39.0747 | -1.6613 
576300593 | 39.0760 | -1.6641 
576300591 | 39.0769 | -1.6652 
576300590 | 39.0772 | -1.6657 
576300588 | 39.0798 | -1.6689 
576300690 | 39.0815 | -1.6767 
576300692 | 39.0830 | -1.6797 
576300693 | 39.0834 | -1.6801 
576300694 | 39.0915 | -1.6866 
576300696 | 39.0916 | -1.6875 
576300697 | 39.0928 | -1.6934 
576300699 | 39.1014 | -1.7012 
576300700 | 39.1071 | -1.7127 
576300701 | 39.1227 | -1.7196 
576300703 | 39.1257 | -1.7218 
576300704 | 39.1282 | -1.7249 
576300705 | 39.1343 | -1.7336 
576300707 | 39.1371 | -1.7386 
576300708 | 39.1375 | -1.7394 
575765763 | 39.1387 | -1.7443 
575765772 | 39.1383 | -1.7443 
575765774 | 39.1380 | -1.7445 
575765775 | 39.1377 | -1.7449 
575765777 | 39.1371 | -1.7465 
575765779 | 39.1369 | -1.7476 
575765780 | 39.1370 | -1.7480 
575765782 | 39.1374 | -1.7489 
575765784 | 39.1379 | -1.7497 
575765785 | 39.1389 | -1.7510 
575765786 | 39.1397 | -1.7517 
575765787 | 39.1406 | -1.7529 
575765788 | 39.1412 | -1.7542 
575765789 | 39.1415 | -1.7547 
575765790 | 39.1417 | -1.7561 
575765463 | 39.1419 | -1.7567 
575765471 | 39.1425 | -1.7561 
575765472 | 39.1477 | -1.7557 
575765474 | 39.1515 | -1.7536 
575765475 | 39.1524 | -1.7540 
575765476 | 39.1542 | -1.7531 
575765477 | 39.1547 | -1.7503 
575765478 | 39.1559 | -1.7477 
575765479 | 39.1586 | -1.7466 
575765481 | 39.1613 | -1.7451 
575765482 | 39.1665 | -1.7411 
575765484 | 39.1668 | -1.7414 
575765485 | 39.1823 | -1.7577 
575765487 | 39.1836 | -1.7592 
575765488 | 39.1859 | -1.7615 
575765490 | 39.1868 | -1.7622 
575765491 | 39.1876 | -1.7629 
575765492 | 39.1886 | -1.7635 
575765493 | 39.1908 | -1.7651 
575765494 | 39.1912 | -1.7654 
575765495 | 39.1931 | -1.7667 
575765497 | 39.1954 | -1.7684 
575765499 | 39.1981 | -1.7707 
575765500 | 39.2010 | -1.7728 
575765502 | 39.2043 | -1.7753 
575765504 | 39.2059 | -1.7765 
575765505 | 39.2103 | -1.7801 
575765506 | 39.2120 | -1.7815 
575765508 | 39.2136 | -1.7812 
575765509 | 39.2154 | -1.7809 
575765511 | 39.2225 | -1.7791 
575765513 | 39.2304 | -1.7775 
575765514 | 39.2321 | -1.7773 
575765516 | 39.2352 | -1.7769 
575765517 | 39.2397 | -1.7762 
575765519 | 39.2437 | -1.7756 
575765520 | 39.2503 | -1.7746 
575765522 | 39.2530 | -1.7740 
575765524 | 39.2567 | -1.7734 
575765526 | 39.2599 | -1.7731 
575765527 | 39.2674 | -1.7725 
575765528 | 39.2683 | -1.7724 
575765529 | 39.2699 | -1.7723 
575765531 | 39.2721 | -1.7724 
575765532 | 39.2734 | -1.7722 
575973908 | 39.2748 | -1.7717 
575973907 | 39.2769 | -1.7711 
575973906 | 39.2783 | -1.7706 
575973905 | 39.2799 | -1.7700 
575973867 | 39.2805 | -1.7699 
575973866 | 39.2835 | -1.7691 
575973865 | 39.2877 | -1.7683 
575973864 | 39.2898 | -1.7678 
575973863 | 39.2935 | -1.7667 
575973862 | 39.2948 | -1.7660 
575973861 | 39.3009 | -1.7635 
575973860 | 39.3015 | -1.7631 
575973859 | 39.3020 | -1.7627 
575973858 | 39.3053 | -1.7589 
575973857 | 39.3086 | -1.7552 
575973856 | 39.3095 | -1.7539 
575973855 | 39.3153 | -1.7464 
575973854 | 39.3190 | -1.7418 
575973853 | 39.3212 | -1.7393 
576532235 | 39.3218 | -1.7398 
576532236 | 39.3230 | -1.7395 
576532237 | 39.3241 | -1.7393 
576532238 | 39.3253 | -1.7391 
576532239 | 39.3278 | -1.7393 
576532240 | 39.3306 | -1.7400 
576532241 | 39.3327 | -1.7410 
576532242 | 39.3335 | -1.7417 
576532243 | 39.3434 | -1.7454 
576532244 | 39.3436 | -1.7463 
576532245 | 39.3439 | -1.7470 
576532246 | 39.3453 | -1.7491 
576532247 | 39.3483 | -1.7538 
576532248 | 39.3520 | -1.7608 
576532249 | 39.3525 | -1.7619 
576532250 | 39.3531 | -1.7627 
576532251 | 39.3549 | -1.7648 
576532252 | 39.3560 | -1.7667 
576532187 | 39.3572 | -1.7694 
576532188 | 39.3585 | -1.7722 
576532189 | 39.3666 | -1.7873 
576532190 | 39.3706 | -1.7952 
576532191 | 39.4067 | -1.8189 
576532192 | 39.4168 | -1.8246 
575686661 | 39.4320 | -1.8350 
575686517 | 39.4323 | -1.8351 
575686518 | 39.4346 | -1.8502 
575686519 | 39.4357 | -1.8542 
575686520 | 39.4364 | -1.8586 
575686521 | 39.4586 | -1.8942 
575686523 | 39.4680 | -1.9253 
575686524 | 39.4797 | -1.9438 
575686525 | 39.4915 | -1.9496 
575686526 | 39.4917 | -1.9499 
575686527 | 39.4831 | -1.9795 
575686528 | 39.4799 | -1.9981 
575686529 | 39.4794 | -1.9991 
575686530 | 39.4779 | -2.0014 
575686531 | 39.4763 | -2.0063 
575686532 | 39.4750 | -2.0085 
575686533 | 39.4692 | -2.0171 
575686534 | 39.4659 | -2.0155 
575686535 | 39.4612 | -2.0140 
575686536 | 39.4445 | -2.0109 
575686537 | 39.4422 | -2.0108 
575686538 | 39.4362 | -2.0115 
575686539 | 39.4299 | -2.0120 
575686540 | 39.4263 | -2.0126 
575686541 | 39.4210 | -2.0141 
575686542 | 39.4218 | -2.0209 
575686543 | 39.4227 | -2.0294 
575686544 | 39.4233 | -2.0311 
575686545 | 39.4220 | -2.0341 
575686546 | 39.4238 | -2.0383 
575686547 | 39.4215 | -2.0418 
575686548 | 39.4218 | -2.0459 
575686549 | 39.4217 | -2.0503 
575686550 | 39.4215 | -2.0519 
575686551 | 39.4222 | -2.0562 
575686552 | 39.4236 | -2.0630 
575686553 | 39.4244 | -2.0742 
575686554 | 39.4263 | -2.0737 
575686555 | 39.4287 | -2.0731 
575686556 | 39.4329 | -2.0728 
575686557 | 39.4338 | -2.0722 
575686558 | 39.4352 | -2.0719 
575686559 | 39.4360 | -2.0715 
575686560 | 39.4387 | -2.0710 
575686561 | 39.4398 | -2.0720 
575686562 | 39.4464 | -2.0711 
575686563 | 39.4500 | -2.0714 
575686564 | 39.4495 | -2.0845 
575686597 | 39.4482 | -2.0848 
575686599 | 39.4474 | -2.0854 
575686601 | 39.4468 | -2.0862 
575686604 | 39.4456 | -2.0861 
575686606 | 39.4447 | -2.0864 
704861734 | 39.4446 | -2.0865 
698531723 | 39.4448 | -2.0875 
704861750 | 39.4444 | -2.0904 
517570299 | 39.4430 | -2.1002 
517570303 | 39.4432 | -2.1022 
517570310 | 39.4432 | -2.1037 
698531724 | 39.4428 | -2.1049 
698531725 | 39.4421 | -2.1066 
698531726 | 39.4418 | -2.1076 
517570456 | 39.4414 | -2.1101 
517570453 | 39.4413 | -2.1145 
517570450 | 39.4410 | -2.1163 
705061219 | 39.4312 | -2.1428 
705061230 | 39.4311 | -2.1430 
517570446 | 39.4119 | -2.1954 
705060988 | 39.4117 | -2.1971 
705061210 | 39.4063 | -2.1989 
705061578 | 39.4057 | -2.1991 
705061565 | 39.4050 | -2.1993 
517600237 | 39.4029 | -2.1993 
517600229 | 39.3980 | -2.1992 
517600217 | 39.3901 | -2.1991 
517600209 | 39.3857 | -2.1964 
517600202 | 39.3761 | -2.1907 
705083271 | 39.3681 | -2.1877 
705083345 | 39.3653 | -2.1866 
705061466 | 39.3501 | -2.1809 
705083269 | 39.3403 | -2.1756 
517600194 | 39.3298 | -2.1699 
517600182 | 39.3114 | -2.1557 
517600164 | 39.3110 | -2.1556 
517600124 | 39.2880 | -2.1565 
705083293 | 39.2848 | -2.1560 
705083334 | 39.2808 | -2.1547 
517600115 | 39.2792 | -2.1545 
517600101 | 39.2637 | -2.1554 
517600097 | 39.2332 | -2.1576 
706097554 | 39.2306 | -2.1578 
706097477 | 39.2278 | -2.1580 
706097584 | 39.2254 | -2.1582 
706097318 | 39.2235 | -2.1583 
706097435 | 39.2223 | -2.1582 
706097384 | 39.2207 | -2.1580 
706097505 | 39.2195 | -2.1579 
706097439 | 39.2189 | -2.1577 
706097621 | 39.2180 | -2.1576 
706097356 | 39.2170 | -2.1575 
346365234 | 39.2163 | -2.1574 
346365238 | 39.2159 | -2.1573 
706097282 | 39.2151 | -2.1572 
706097459 | 39.2146 | -2.1572 
346365240 | 39.2146 | -2.1572 
346365243 | 39.2136 | -2.1570 
346365245 | 39.2134 | -2.1570 
346365251 | 39.2132 | -2.1570 
569093408 | 39.2124 | -2.1602 
569093410 | 39.2093 | -2.1676 
569093403 | 39.2135 | -2.1828 
570798458 | 39.2122 | -2.1788 
570798466 | 39.2099 | -2.1799 
570798470 | 39.2083 | -2.1783 
570798472 | 39.2060 | -2.1773 
570798475 | 39.2050 | -2.1721 
570798479 | 39.2024 | -2.1759 
492077738 | 39.2018 | -2.1920 
492077737 | 39.2030 | -2.1984 
492077734 | 39.2215 | -2.2463 
492077729 | 39.2244 | -2.2568 
492077728 | 39.2650 | -2.4889 
492077727 | 39.2654 | -2.4933 
492077726 | 39.2654 | -2.4987 
492077724 | 39.2615 | -2.5832 
326328841 | 39.2613 | -2.5859 
492077720 | 39.2608 | -2.5936 
492077718 | 39.2604 | -2.6039 
573980858 | 39.2606 | -2.6076 
492077717 | 39.2611 | -2.6110 
573980856 | 39.2635 | -2.6173 
492077716 | 39.2777 | -2.6484 
492077715 | 39.2805 | -2.6587 
492077713 | 39.2817 | -2.6680 
492077711 | 39.2819 | -2.6749 
490591883 | 39.2814 | -2.6821 
490591879 | 39.2798 | -2.6957 
573980854 | 39.2816 | -2.7546 
490591875 | 39.2815 | -2.7619 
490591867 | 39.2744 | -2.7933 
573980852 | 39.2739 | -2.7992 
490591863 | 39.2738 | -2.8050 
490591860 | 39.2745 | -2.8110 
490591857 | 39.2808 | -2.8316 
490591854 | 39.2825 | -2.8358 
490591340 | 39.2849 | -2.8399 
490591339 | 39.3062 | -2.8711 
490591338 | 39.3176 | -2.8905 
573980400 | 39.3203 | -2.8975 
573980397 | 39.3227 | -2.9064 
490591337 | 39.3479 | -3.0026 
490604408 | 39.3556 | -3.0304 
490604407 | 39.3743 | -3.0725 
960865515 | 39.3937 | -3.1165 
490604406 | 39.3951 | -3.1199 
993735272 | 39.3960 | -3.1225 
490604405 | 39.3966 | -3.1255 
993735969 | 39.3968 | -3.1296 
490604404 | 39.3967 | -3.1331 
490604403 | 39.3958 | -3.1511 
308479307 | 39.3938 | -3.1909 
573984977 | 39.3938 | -3.1972 
573984979 | 39.3950 | -3.2023 
315031114 | 39.3941 | -3.1997 
315031113 | 39.3927 | -3.1976 
315031112 | 39.3907 | -3.1962 
993736430 | 39.3884 | -3.1962 
315031111 | 39.3857 | -3.1962 
315031110 | 39.3372 | -3.2015 
315031109 | 39.2671 | -3.2091 
315031108 | 39.2536 | -3.2125 
960803815 | 39.1873 | -3.2283 
960803818 | 39.1690 | -3.2324 
960805876 | 39.1684 | -3.2326 
315031107 | 39.0960 | -3.2481 
315031106 | 39.0911 | -3.2493 
315031105 | 39.0879 | -3.2505 
315031104 | 39.0695 | -3.2605 
315031103 | 39.0669 | -3.2621 
315031102 | 39.0645 | -3.2648 
315031101 | 39.0621 | -3.2698 
315031100 | 39.0556 | -3.2841 
315031099 | 39.0395 | -3.3125 
315031098 | 39.0056 | -3.3711 
898000824 | 39.0042 | -3.3736 
898000393 | 39.0033 | -3.3750 
315031097 | 39.0029 | -3.3758 
898000385 | 39.0024 | -3.3766 
898000743 | 39.0023 | -3.3768 
315031096 | 39.0020 | -3.3773 
315031095 | 39.0008 | -3.3788 
315031094 | 38.9993 | -3.3800 
315031093 | 38.9902 | -3.3849 
315031092 | 38.9883 | -3.3855 
315031091 | 38.9870 | -3.3857 
315031090 | 38.9529 | -3.3889 
315031089 | 38.9176 | -3.3917 
1005568917 | 38.8873 | -3.3942 
315031088 | 38.8841 | -3.3945 
1005571470 | 38.8820 | -3.3947 
1005566217 | 38.8788 | -3.3950 
315031087 | 38.7939 | -3.4053 
315031086 | 38.7929 | -3.4055 
315031085 | 38.7915 | -3.4055 
315031084 | 38.7901 | -3.4053 
315031077 | 38.7877 | -3.4047 
897892113 | 38.7811 | -3.4021 
897892513 | 38.7744 | -3.3999 
897892687 | 38.7676 | -3.3975 
315031078 | 38.7609 | -3.3953 
315031079 | 38.7590 | -3.3947 
897910310 | 38.7582 | -3.3945 
315031080 | 38.7574 | -3.3944 
897910150 | 38.7565 | -3.3943 
315031081 | 38.7555 | -3.3944 
897910368 | 38.7544 | -3.3947 
315031082 | 38.7534 | -3.3951 
897910178 | 38.7494 | -3.3971 
897910423 | 38.7452 | -3.3990 
315031083 | 38.7369 | -3.4028 
489784522 | 38.6985 | -3.4193 
489784533 | 38.6752 | -3.4322 
489784540 | 38.6461 | -3.4506 
489784548 | 38.6392 | -3.4540 
489784553 | 38.6364 | -3.4545 
489784558 | 38.6327 | -3.4543 
489784572 | 38.6210 | -3.4529 
772391149 | 38.6185 | -3.4527 
772391103 | 38.6162 | -3.4533 
772391169 | 38.6142 | -3.4548 
772391186 | 38.6127 | -3.4572 
772391039 | 38.6117 | -3.4611 
772391055 | 38.6105 | -3.4644 
772391121 | 38.6088 | -3.4665 
772391138 | 38.6081 | -3.4672 
772391202 | 38.6054 | -3.4683 
772391199 | 38.6001 | -3.4708 
772391051 | 38.5976 | -3.4720 
772391068 | 38.5955 | -3.4738 
772391135 | 38.5940 | -3.4760 
772391152 | 38.5885 | -3.4868 
772391214 | 38.5852 | -3.4931 
772391021 | 38.5841 | -3.4944 
772391086 | 38.5823 | -3.4954 
772391125 | 38.5807 | -3.4954 
772391190 | 38.5779 | -3.4948 
772391206 | 38.5693 | -3.4926 
772391059 | 38.5617 | -3.4907 
772391075 | 38.5599 | -3.4903 
772391142 | 38.5585 | -3.4904 
772391159 | 38.5510 | -3.4924 
772391009 | 38.5465 | -3.4936 
772391217 | 38.5436 | -3.4947 
772391071 | 38.5418 | -3.4962 
772391089 | 38.5392 | -3.4991 
772391155 | 38.5373 | -3.5006 
772391172 | 38.5349 | -3.5008 
772391025 | 38.5332 | -3.5001 
772391042 | 38.5297 | -3.4971 
772391107 | 38.5260 | -3.4939 
772391106 | 38.5242 | -3.4929 
772391171 | 38.5224 | -3.4930 
772391189 | 38.5215 | -3.4933 
772391041 | 38.5201 | -3.4945 
772391058 | 38.5187 | -3.4970 
772391124 | 38.5174 | -3.4991 
772391141 | 38.5152 | -3.5012 
772391205 | 38.5110 | -3.5050 
772391201 | 38.5073 | -3.5083 
772391054 | 38.5051 | -3.5103 
772391070 | 38.5034 | -3.5110 
772391137 | 38.5018 | -3.5110 
772391154 | 38.5003 | -3.5103 
772391216 | 38.4990 | -3.5091 
772391024 | 38.4961 | -3.5056 
772391088 | 38.4950 | -3.5045 
772391129 | 38.4935 | -3.5038 
772391192 | 38.4901 | -3.5030 
772391209 | 38.4871 | -3.5023 
772391063 | 38.4846 | -3.5018 
772391079 | 38.4828 | -3.5006 
772391145 | 38.4813 | -3.4991 
772391163 | 38.4789 | -3.4968 
772391015 | 38.4770 | -3.4947 
772391008 | 38.4753 | -3.4935 
772391074 | 38.4739 | -3.4932 
772391094 | 38.4722 | -3.4933 
772391158 | 38.4707 | -3.4932 
772391175 | 38.4693 | -3.4926 
772391027 | 38.4682 | -3.4914 
772391045 | 38.4671 | -3.4898 
772391110 | 38.4657 | -3.4885 
772391064 | 38.4639 | -3.4875 
772391131 | 38.4620 | -3.4869 
772391146 | 38.4594 | -3.4863 
772391210 | 38.4577 | -3.4861 
772391016 | 38.4562 | -3.4864 
772391080 | 38.4539 | -3.4876 
772391098 | 38.4521 | -3.4882 
772391164 | 38.4505 | -3.4879 
772391161 | 38.4488 | -3.4878 
772391012 | 38.4474 | -3.4881 
772391030 | 38.4445 | -3.4891 
772391096 | 38.4432 | -3.4900 
772391112 | 38.4422 | -3.4912 
772391177 | 38.4409 | -3.4940 
772391194 | 38.4397 | -3.4954 
772391047 | 38.4385 | -3.4962 
772391085 | 38.4373 | -3.4965 
772391151 | 38.4360 | -3.4964 
772391168 | 38.4341 | -3.4959 
772391020 | 38.4310 | -3.4953 
772391038 | 38.4287 | -3.4949 
772391102 | 38.4276 | -3.4950 
